date,season,time_slot,home_id,sanctioned_load_watts,temperature_c,humidity_pct,appliance_name,category,priority,quantity,power_watts_each,total_power_watts,usage_hours,units_consumed,simultaneous_load_kw,optimized_action,reason,bill_amount_rs,target
2026-02-02,Winter,Night,HOME_002,4000,24.0,45,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.25,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-02,Winter,Night,HOME_002,4000,24.0,45,Geyser,heat_water,Medium,1,2000,2000,0.4,0.8,2.25,No optimization needed,Usage within normal comfort and load range.,4.64,No_Action
2026-02-02,Winter,Night,HOME_002,4000,24.0,45,Lights,light,Non-essential,4,9,36,4.3,0.155,2.25,No optimization needed,Usage within normal comfort and load range.,0.9,No_Action
2026-02-02,Winter,Night,HOME_002,4000,24.0,45,Water Purifier,always_on,Essential,1,50,50,1.4,0.07,2.25,No optimization needed,Water Purifier is an essential appliance.,0.41,No_Action
2026-02-02,Winter,Night,HOME_002,4000,24.0,45,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.25,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-05,Winter,Afternoon,HOME_002,4000,22.0,55,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.66,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-05,Winter,Afternoon,HOME_002,4000,22.0,55,Mixer,delay_sensitive,Non-essential,1,750,750,0.5,0.375,2.66,No optimization needed,Usage within normal comfort and load range.,2.17,No_Action
2026-02-05,Winter,Afternoon,HOME_002,4000,22.0,55,Oven,delay_sensitive,Non-essential,1,1200,1200,0.6,0.72,2.66,No optimization needed,Usage within normal comfort and load range.,4.18,No_Action
2026-02-05,Winter,Afternoon,HOME_002,4000,22.0,55,Washing Machine,delay_sensitive,Non-essential,1,500,500,1.4,0.7,2.66,No optimization needed,Usage within normal comfort and load range.,4.06,No_Action
2026-02-05,Winter,Afternoon,HOME_002,4000,22.0,55,Water Purifier,always_on,Essential,1,50,50,1.6,0.08,2.66,No optimization needed,Water Purifier is an essential appliance.,0.46,No_Action
2026-02-05,Winter,Afternoon,HOME_002,4000,22.0,55,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.66,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-05,Winter,Evening,HOME_002,4000,25.0,44,Fans,cool,Non-essential,1,75,75,5.4,0.405,1.6,No optimization needed,Usage within normal comfort and load range.,2.35,No_Action
2026-02-05,Winter,Evening,HOME_002,4000,25.0,44,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.6,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-05,Winter,Evening,HOME_002,4000,25.0,44,Oven,delay_sensitive,Non-essential,1,1200,1200,1.2,1.44,1.6,No optimization needed,Usage within normal comfort and load range.,8.35,No_Action
2026-02-05,Winter,Evening,HOME_002,4000,25.0,44,TV,neutral,Non-essential,1,120,120,2.7,0.324,1.6,No optimization needed,Usage within normal comfort and load range.,1.88,No_Action
2026-02-05,Winter,Evening,HOME_002,4000,25.0,44,Water Purifier,always_on,Essential,1,50,50,0.8,0.04,1.6,No optimization needed,Water Purifier is an essential appliance.,0.23,No_Action
2026-02-05,Winter,Evening,HOME_002,4000,25.0,44,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.6,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-05,Winter,Morning,HOME_002,4000,25.0,52,AC,cool,Non-essential,1,1500,1500,3.2,4.8,4.21,Suggest turning OFF AC - temperature comfortable (25.0°C),Ambient temperature 25.0°C is below the 26°C comfort threshold for cooling.,27.84,Suggest_OFF
2026-02-05,Winter,Morning,HOME_002,4000,25.0,52,Fridge,always_on,Essential,1,150,150,24.0,3.6,4.21,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-05,Winter,Morning,HOME_002,4000,25.0,52,Geyser,heat_water,Medium,1,2000,2000,0.6,1.2,4.21,Avoid simultaneous heavy appliance usage,Combined load 4.21kW is close to the 4000W sanctioned limit.,6.96,Delay_Load
2026-02-05,Winter,Morning,HOME_002,4000,25.0,52,Washing Machine,delay_sensitive,Non-essential,1,500,500,0.4,0.2,4.21,Delay Washing Machine usage due to overload risk,Combined load 4.21kW is high; delaying Washing Machine reduces peak load.,1.16,Delay_Load
2026-02-05,Winter,Morning,HOME_002,4000,25.0,52,Water Purifier,always_on,Essential,1,50,50,0.9,0.045,4.21,No optimization needed,Water Purifier is an essential appliance.,0.26,No_Action
2026-02-05,Winter,Morning,HOME_002,4000,25.0,52,WiFi,always_on,Essential,1,10,10,24.0,0.24,4.21,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-05,Winter,Night,HOME_002,4000,27.0,43,Fans,cool,Non-essential,1,75,75,6.0,0.45,3.69,No optimization needed,Usage within normal comfort and load range.,2.61,Delay_Load
2026-02-05,Winter,Night,HOME_002,4000,27.0,43,Fridge,always_on,Essential,1,150,150,24.0,3.6,3.69,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-05,Winter,Night,HOME_002,4000,27.0,43,Geyser,heat_water,Medium,1,2000,2000,0.7,1.4,3.69,Avoid simultaneous heavy appliance usage,Combined load 3.69kW is close to the 4000W sanctioned limit.,8.12,Delay_Load
2026-02-05,Winter,Night,HOME_002,4000,27.0,43,Lights,light,Non-essential,4,9,36,3.2,0.115,3.69,No optimization needed,Usage within normal comfort and load range.,0.67,Delay_Load
2026-02-05,Winter,Night,HOME_002,4000,27.0,43,Mixer,delay_sensitive,Non-essential,1,750,750,0.3,0.225,3.69,Delay Mixer usage due to overload risk,Combined load 3.69kW is high; delaying Mixer reduces peak load.,1.3,No_Action
2026-02-05,Winter,Night,HOME_002,4000,27.0,43,TV,neutral,Non-essential,1,120,120,2.8,0.336,3.69,No optimization needed,Usage within normal comfort and load range.,1.95,No_Action
2026-02-05,Winter,Night,HOME_002,4000,27.0,43,Washing Machine,delay_sensitive,Non-essential,1,500,500,0.9,0.45,3.69,Delay Washing Machine usage due to overload risk,Combined load 3.69kW is high; delaying Washing Machine reduces peak load.,2.61,Delay_Load
2026-02-05,Winter,Night,HOME_002,4000,27.0,43,Water Purifier,always_on,Essential,1,50,50,1.3,0.065,3.69,No optimization needed,Water Purifier is an essential appliance.,0.38,No_Action
2026-02-05,Winter,Night,HOME_002,4000,27.0,43,WiFi,always_on,Essential,1,10,10,24.0,0.24,3.69,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-05,Winter,Afternoon,HOME_003,2000,22.0,43,Cooler,cool,Non-essential,1,200,200,4.7,0.94,1.5,Suggest turning OFF Cooler - temperature comfortable (22.0°C),Ambient temperature 22.0°C is below the 24°C comfort threshold for cooling.,5.45,No_Action
2026-02-05,Winter,Afternoon,HOME_003,2000,22.0,43,Fans,cool,Non-essential,1,75,75,3.4,0.255,1.5,Suggest turning OFF Fans - temperature comfortable (22.0°C),Ambient temperature 22.0°C is below the 24°C comfort threshold for cooling.,1.48,No_Action
2026-02-05,Winter,Afternoon,HOME_003,2000,22.0,43,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.5,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-05,Winter,Afternoon,HOME_003,2000,22.0,43,Lights,light,Non-essential,2,9,18,3.5,0.063,1.5,No optimization needed,Usage within normal comfort and load range.,0.37,No_Action
2026-02-05,Winter,Afternoon,HOME_003,2000,22.0,43,Room Heater,heat,Non-essential,1,1000,1000,2.7,2.7,1.5,Suggest turning OFF Room Heater - heating not required (22.0°C),Ambient temperature 22.0°C is above the 20°C heating threshold.,15.66,Suggest_OFF
2026-02-05,Winter,Afternoon,HOME_003,2000,22.0,43,Water Purifier,always_on,Essential,1,50,50,1.4,0.07,1.5,No optimization needed,Water Purifier is an essential appliance.,0.41,No_Action
2026-02-05,Winter,Afternoon,HOME_003,2000,22.0,43,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.5,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-05,Winter,Evening,HOME_003,2000,22.0,48,Fans,cool,Non-essential,1,75,75,3.4,0.255,0.32,Suggest turning OFF Fans - temperature comfortable (22.0°C),Ambient temperature 22.0°C is below the 24°C comfort threshold for cooling.,1.48,Suggest_OFF
2026-02-05,Winter,Evening,HOME_003,2000,22.0,48,Fridge,always_on,Essential,1,150,150,24.0,3.6,0.32,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-05,Winter,Evening,HOME_003,2000,22.0,48,Lights,light,Non-essential,4,9,36,2.2,0.079,0.32,No optimization needed,Usage within normal comfort and load range.,0.46,No_Action
2026-02-05,Winter,Evening,HOME_003,2000,22.0,48,Water Purifier,always_on,Essential,1,50,50,1.3,0.065,0.32,No optimization needed,Water Purifier is an essential appliance.,0.38,Delay_Load
2026-02-05,Winter,Evening,HOME_003,2000,22.0,48,WiFi,always_on,Essential,1,10,10,24.0,0.24,0.32,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-05,Winter,Morning,HOME_003,2000,16.0,53,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.96,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-05,Winter,Morning,HOME_003,2000,16.0,53,Mixer,delay_sensitive,Non-essential,1,750,750,0.8,0.6,1.96,Delay Mixer usage due to overload risk,Combined load 1.96kW is high; delaying Mixer reduces peak load.,3.48,Delay_Load
2026-02-05,Winter,Morning,HOME_003,2000,16.0,53,Room Heater,heat,Non-essential,1,1000,1000,2.8,2.8,1.96,Avoid simultaneous heavy appliance usage,Combined load 1.96kW is close to the 2000W sanctioned limit.,16.24,Delay_Load
2026-02-05,Winter,Morning,HOME_003,2000,16.0,53,Water Purifier,always_on,Essential,1,50,50,1.6,0.08,1.96,No optimization needed,Water Purifier is an essential appliance.,0.46,No_Action
2026-02-05,Winter,Morning,HOME_003,2000,16.0,53,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.96,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-05,Winter,Night,HOME_003,2000,26.0,53,Fans,cool,Non-essential,1,75,75,3.8,0.285,0.28,No optimization needed,Usage within normal comfort and load range.,1.65,Suggest_OFF
2026-02-05,Winter,Night,HOME_003,2000,26.0,53,Fridge,always_on,Essential,1,150,150,24.0,3.6,0.28,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-05,Winter,Night,HOME_003,2000,26.0,53,Water Purifier,always_on,Essential,1,50,50,1.9,0.095,0.28,No optimization needed,Water Purifier is an essential appliance.,0.55,No_Action
2026-02-05,Winter,Night,HOME_003,2000,26.0,53,WiFi,always_on,Essential,1,10,10,24.0,0.24,0.28,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-06,Winter,Afternoon,HOME_003,2000,24.0,54,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.08,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-06,Winter,Afternoon,HOME_003,2000,24.0,54,Iron Box,delay_sensitive,Non-essential,1,1000,1000,1.0,1.0,2.08,Avoid simultaneous heavy appliance usage,Combined load 2.08kW is close to the 2000W sanctioned limit.,5.8,Delay_Load
2026-02-06,Winter,Afternoon,HOME_003,2000,24.0,54,Mixer,delay_sensitive,Non-essential,1,750,750,1.1,0.825,2.08,Delay Mixer usage due to overload risk,Combined load 2.08kW is high; delaying Mixer reduces peak load.,4.78,Delay_Load
2026-02-06,Winter,Afternoon,HOME_003,2000,24.0,54,TV,neutral,Non-essential,1,120,120,3.4,0.408,2.08,No optimization needed,Usage within normal comfort and load range.,2.37,No_Action
2026-02-06,Winter,Afternoon,HOME_003,2000,24.0,54,Water Purifier,always_on,Essential,1,50,50,0.9,0.045,2.08,No optimization needed,Water Purifier is an essential appliance.,0.26,No_Action
2026-02-06,Winter,Afternoon,HOME_003,2000,24.0,54,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.08,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-06,Winter,Evening,HOME_003,2000,29.0,53,Cooler,cool,Non-essential,1,200,200,2.7,0.54,2.16,No optimization needed,Usage within normal comfort and load range.,3.13,No_Action
2026-02-06,Winter,Evening,HOME_003,2000,29.0,53,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.16,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-06,Winter,Evening,HOME_003,2000,29.0,53,Mixer,delay_sensitive,Non-essential,1,750,750,1.3,0.975,2.16,Delay Mixer usage due to overload risk,Combined load 2.16kW is high; delaying Mixer reduces peak load.,5.65,Delay_Load
2026-02-06,Winter,Evening,HOME_003,2000,29.0,53,Room Heater,heat,Non-essential,1,1000,1000,2.3,2.3,2.16,Avoid simultaneous heavy appliance usage,Combined load 2.16kW is close to the 2000W sanctioned limit.,13.34,Delay_Load
2026-02-06,Winter,Evening,HOME_003,2000,29.0,53,Water Purifier,always_on,Essential,1,50,50,1.1,0.055,2.16,No optimization needed,Water Purifier is an essential appliance.,0.32,No_Action
2026-02-06,Winter,Evening,HOME_003,2000,29.0,53,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.16,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-06,Winter,Morning,HOME_003,2000,25.0,54,AC,cool,Non-essential,1,1500,1500,2.4,3.6,1.91,Avoid simultaneous heavy appliance usage,Combined load 1.91kW is close to the 2000W sanctioned limit.,20.88,Suggest_OFF
2026-02-06,Winter,Morning,HOME_003,2000,25.0,54,Cooler,cool,Non-essential,1,200,200,2.9,0.58,1.91,No optimization needed,Usage within normal comfort and load range.,3.36,Suggest_OFF
2026-02-06,Winter,Morning,HOME_003,2000,25.0,54,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.91,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-06,Winter,Morning,HOME_003,2000,25.0,54,Water Purifier,always_on,Essential,1,50,50,1.9,0.095,1.91,No optimization needed,Water Purifier is an essential appliance.,0.55,Suggest_OFF
2026-02-06,Winter,Morning,HOME_003,2000,25.0,54,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.91,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-06,Winter,Night,HOME_003,2000,17.0,54,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.18,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-06,Winter,Night,HOME_003,2000,17.0,54,Lights,light,Non-essential,2,9,18,3.2,0.058,2.18,No optimization needed,Usage within normal comfort and load range.,0.34,No_Action
2026-02-06,Winter,Night,HOME_003,2000,17.0,54,Mixer,delay_sensitive,Non-essential,1,750,750,1.3,0.975,2.18,Delay Mixer usage due to overload risk,Combined load 2.18kW is high; delaying Mixer reduces peak load.,5.65,Delay_Load
2026-02-06,Winter,Night,HOME_003,2000,17.0,54,Oven,delay_sensitive,Non-essential,1,1200,1200,1.3,1.56,2.18,Avoid simultaneous heavy appliance usage,Combined load 2.18kW is close to the 2000W sanctioned limit.,9.05,Delay_Load
2026-02-06,Winter,Night,HOME_003,2000,17.0,54,Water Purifier,always_on,Essential,1,50,50,1.9,0.095,2.18,No optimization needed,Water Purifier is an essential appliance.,0.55,No_Action
2026-02-06,Winter,Night,HOME_003,2000,17.0,54,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.18,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-07,Winter,Afternoon,HOME_003,2000,17.0,53,Fridge,always_on,Essential,1,150,150,24.0,3.6,0.96,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-07,Winter,Afternoon,HOME_003,2000,17.0,53,Mixer,delay_sensitive,Non-essential,1,750,750,1.1,0.825,0.96,No optimization needed,Usage within normal comfort and load range.,4.78,No_Action
2026-02-07,Winter,Afternoon,HOME_003,2000,17.0,53,Water Purifier,always_on,Essential,1,50,50,1.1,0.055,0.96,No optimization needed,Water Purifier is an essential appliance.,0.32,No_Action
2026-02-07,Winter,Afternoon,HOME_003,2000,17.0,53,WiFi,always_on,Essential,1,10,10,24.0,0.24,0.96,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-07,Winter,Evening,HOME_003,2000,24.0,43,Cooler,cool,Non-essential,1,200,200,5.0,1.0,1.6,No optimization needed,Usage within normal comfort and load range.,5.8,Suggest_OFF
2026-02-07,Winter,Evening,HOME_003,2000,24.0,43,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.6,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-07,Winter,Evening,HOME_003,2000,24.0,43,Iron Box,delay_sensitive,Non-essential,1,1000,1000,1.5,1.5,1.6,No optimization needed,Usage within normal comfort and load range.,8.7,No_Action
2026-02-07,Winter,Evening,HOME_003,2000,24.0,43,Lights,light,Non-essential,8,9,72,3.2,0.23,1.6,No optimization needed,Usage within normal comfort and load range.,1.33,No_Action
2026-02-07,Winter,Evening,HOME_003,2000,24.0,43,TV,neutral,Non-essential,1,120,120,1.7,0.204,1.6,No optimization needed,Usage within normal comfort and load range.,1.18,Delay_Load
2026-02-07,Winter,Evening,HOME_003,2000,24.0,43,Water Purifier,always_on,Essential,1,50,50,1.2,0.06,1.6,No optimization needed,Water Purifier is an essential appliance.,0.35,No_Action
2026-02-07,Winter,Evening,HOME_003,2000,24.0,43,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.6,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-07,Winter,Morning,HOME_003,2000,22.0,52,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.21,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-07,Winter,Morning,HOME_003,2000,22.0,52,Room Heater,heat,Non-essential,1,1000,1000,1.8,1.8,1.21,Suggest turning OFF Room Heater - heating not required (22.0°C),Ambient temperature 22.0°C is above the 20°C heating threshold.,10.44,Suggest_OFF
2026-02-07,Winter,Morning,HOME_003,2000,22.0,52,Water Purifier,always_on,Essential,1,50,50,1.1,0.055,1.21,No optimization needed,Water Purifier is an essential appliance.,0.32,No_Action
2026-02-07,Winter,Morning,HOME_003,2000,22.0,52,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.21,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-07,Winter,Night,HOME_003,2000,30.0,49,AC,cool,Non-essential,1,1500,1500,3.2,4.8,2.13,Avoid simultaneous heavy appliance usage,Combined load 2.13kW is close to the 2000W sanctioned limit.,27.84,Delay_Load
2026-02-07,Winter,Night,HOME_003,2000,30.0,49,Cooler,cool,Non-essential,1,200,200,2.2,0.44,2.13,No optimization needed,Usage within normal comfort and load range.,2.55,No_Action
2026-02-07,Winter,Night,HOME_003,2000,30.0,49,Fans,cool,Non-essential,1,75,75,3.7,0.278,2.13,No optimization needed,Usage within normal comfort and load range.,1.61,No_Action
2026-02-07,Winter,Night,HOME_003,2000,30.0,49,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.13,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-07,Winter,Night,HOME_003,2000,30.0,49,Lights,light,Non-essential,3,9,27,4.8,0.13,2.13,No optimization needed,Usage within normal comfort and load range.,0.75,No_Action
2026-02-07,Winter,Night,HOME_003,2000,30.0,49,TV,neutral,Non-essential,1,120,120,3.8,0.456,2.13,No optimization needed,Usage within normal comfort and load range.,2.64,No_Action
2026-02-07,Winter,Night,HOME_003,2000,30.0,49,Water Purifier,always_on,Essential,1,50,50,1.8,0.09,2.13,No optimization needed,Water Purifier is an essential appliance.,0.52,No_Action
2026-02-07,Winter,Night,HOME_003,2000,30.0,49,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.13,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-08,Winter,Afternoon,HOME_002,4000,16.0,47,Cooler,cool,Non-essential,1,200,200,3.9,0.78,1.61,Suggest turning OFF Cooler - temperature comfortable (16.0°C),Ambient temperature 16.0°C is below the 24°C comfort threshold for cooling.,4.52,Suggest_OFF
2026-02-08,Winter,Afternoon,HOME_002,4000,21.0,41,Cooler,cool,Non-essential,1,200,200,2.4,0.48,1.66,Suggest turning OFF Cooler - temperature comfortable (21.0°C),Ambient temperature 21.0°C is below the 24°C comfort threshold for cooling.,2.78,Suggest_OFF
2026-02-08,Winter,Afternoon,HOME_002,4000,16.0,47,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.61,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-08,Winter,Afternoon,HOME_002,4000,21.0,41,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.66,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-08,Winter,Afternoon,HOME_002,4000,21.0,41,Mixer,delay_sensitive,Non-essential,1,750,750,1.1,0.825,1.66,No optimization needed,Usage within normal comfort and load range.,4.78,No_Action
2026-02-08,Winter,Afternoon,HOME_002,4000,16.0,47,Oven,delay_sensitive,Non-essential,1,1200,1200,0.7,0.84,1.61,No optimization needed,Usage within normal comfort and load range.,4.87,No_Action
2026-02-08,Winter,Afternoon,HOME_002,4000,21.0,41,Washing Machine,delay_sensitive,Non-essential,1,500,500,1.1,0.55,1.66,No optimization needed,Usage within normal comfort and load range.,3.19,No_Action
2026-02-08,Winter,Afternoon,HOME_002,4000,16.0,47,Water Purifier,always_on,Essential,1,50,50,1.8,0.09,1.61,No optimization needed,Water Purifier is an essential appliance.,0.52,No_Action
2026-02-08,Winter,Afternoon,HOME_002,4000,21.0,41,Water Purifier,always_on,Essential,1,50,50,1.1,0.055,1.66,No optimization needed,Water Purifier is an essential appliance.,0.32,No_Action
2026-02-08,Winter,Afternoon,HOME_002,4000,16.0,47,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.61,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-08,Winter,Afternoon,HOME_002,4000,21.0,41,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.66,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-08,Winter,Evening,HOME_002,4000,24.0,51,AC,cool,Non-essential,1,1500,1500,2.7,4.05,2.68,Suggest turning OFF AC - temperature comfortable (24.0°C),Ambient temperature 24.0°C is below the 26°C comfort threshold for cooling.,23.49,Suggest_OFF
2026-02-08,Winter,Evening,HOME_002,4000,24.0,51,Fans,cool,Non-essential,1,75,75,4.8,0.36,2.68,No optimization needed,Usage within normal comfort and load range.,2.09,Suggest_OFF
2026-02-08,Winter,Evening,HOME_002,4000,25.0,41,Fridge,always_on,Essential,1,150,150,24.0,3.6,3.16,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-08,Winter,Evening,HOME_002,4000,24.0,51,Fridge,always_on,Essential,1,150,150,24.0,3.6,2.68,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-08,Winter,Evening,HOME_002,4000,24.0,51,Lights,light,Non-essential,3,9,27,4.1,0.111,2.68,No optimization needed,Usage within normal comfort and load range.,0.64,No_Action
2026-02-08,Winter,Evening,HOME_002,4000,25.0,41,Mixer,delay_sensitive,Non-essential,1,750,750,0.6,0.45,3.16,No optimization needed,Usage within normal comfort and load range.,2.61,No_Action
2026-02-08,Winter,Evening,HOME_002,4000,24.0,51,Mixer,delay_sensitive,Non-essential,1,750,750,1.1,0.825,2.68,No optimization needed,Usage within normal comfort and load range.,4.78,No_Action
2026-02-08,Winter,Evening,HOME_002,4000,25.0,41,Oven,delay_sensitive,Non-essential,1,1200,1200,0.8,0.96,3.16,No optimization needed,Usage within normal comfort and load range.,5.57,No_Action
2026-02-08,Winter,Evening,HOME_002,4000,25.0,41,Room Heater,heat,Non-essential,1,1000,1000,2.9,2.9,3.16,Suggest turning OFF Room Heater - heating not required (25.0°C),Ambient temperature 25.0°C is above the 20°C heating threshold.,16.82,Suggest_OFF
2026-02-08,Winter,Evening,HOME_002,4000,24.0,51,TV,neutral,Non-essential,1,120,120,1.0,0.12,2.68,No optimization needed,Usage within normal comfort and load range.,0.7,No_Action
2026-02-08,Winter,Evening,HOME_002,4000,25.0,41,Water Purifier,always_on,Essential,1,50,50,0.6,0.03,3.16,No optimization needed,Water Purifier is an essential appliance.,0.17,No_Action
2026-02-08,Winter,Evening,HOME_002,4000,24.0,51,Water Purifier,always_on,Essential,1,50,50,1.6,0.08,2.68,No optimization needed,Water Purifier is an essential appliance.,0.46,No_Action
2026-02-08,Winter,Evening,HOME_002,4000,25.0,41,WiFi,always_on,Essential,1,10,10,24.0,0.24,3.16,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-08,Winter,Evening,HOME_002,4000,24.0,51,WiFi,always_on,Essential,1,10,10,24.0,0.24,2.68,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-08,Winter,Morning,HOME_002,4000,28.0,44,Fans,cool,Non-essential,1,75,75,2.0,0.15,4.24,No optimization needed,Usage within normal comfort and load range.,0.87,No_Action
2026-02-08,Winter,Morning,HOME_002,4000,28.0,44,Fridge,always_on,Essential,1,150,150,24.0,3.6,4.24,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-08,Winter,Morning,HOME_002,4000,24.0,40,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.53,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-08,Winter,Morning,HOME_002,4000,28.0,44,Geyser,heat_water,Medium,1,2000,2000,0.6,1.2,4.24,Avoid simultaneous heavy appliance usage,Combined load 4.24kW is close to the 4000W sanctioned limit.,6.96,Delay_Load
2026-02-08,Winter,Morning,HOME_002,4000,28.0,44,Mixer,delay_sensitive,Non-essential,1,750,750,1.2,0.9,4.24,Delay Mixer usage due to overload risk,Combined load 4.24kW is high; delaying Mixer reduces peak load.,5.22,Delay_Load
2026-02-08,Winter,Morning,HOME_002,4000,28.0,44,Oven,delay_sensitive,Non-essential,1,1200,1200,1.3,1.56,4.24,Delay Oven usage due to overload risk,Combined load 4.24kW is high; delaying Oven reduces peak load.,9.05,Delay_Load
2026-02-08,Winter,Morning,HOME_002,4000,24.0,40,Oven,delay_sensitive,Non-essential,1,1200,1200,0.4,0.48,1.53,No optimization needed,Usage within normal comfort and load range.,2.78,Delay_Load
2026-02-08,Winter,Morning,HOME_002,4000,24.0,40,TV,neutral,Non-essential,1,120,120,1.7,0.204,1.53,No optimization needed,Usage within normal comfort and load range.,1.18,No_Action
2026-02-08,Winter,Morning,HOME_002,4000,28.0,44,Water Purifier,always_on,Essential,1,50,50,0.7,0.035,4.24,No optimization needed,Water Purifier is an essential appliance.,0.2,No_Action
2026-02-08,Winter,Morning,HOME_002,4000,24.0,40,Water Purifier,always_on,Essential,1,50,50,0.6,0.03,1.53,No optimization needed,Water Purifier is an essential appliance.,0.17,No_Action
2026-02-08,Winter,Morning,HOME_002,4000,28.0,44,WiFi,always_on,Essential,1,10,10,24.0,0.24,4.24,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-08,Winter,Morning,HOME_002,4000,24.0,40,WiFi,always_on,Essential,1,10,10,24.0,0.24,1.53,No optimization needed,WiFi is an essential appliance.,1.39,No_Action
2026-02-08,Winter,Night,HOME_002,4000,24.0,42,Fans,cool,Non-essential,1,75,75,3.4,0.255,3.68,No optimization needed,Usage within normal comfort and load range.,1.48,No_Action
2026-02-08,Winter,Night,HOME_002,4000,17.0,57,Fridge,always_on,Essential,1,150,150,24.0,3.6,1.36,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
2026-02-08,Winter,Night,HOME_002,4000,24.0,42,Fridge,always_on,Essential,1,150,150,24.0,3.6,3.68,No optimization needed,Fridge is an essential appliance.,20.88,No_Action
